Country Name,Country Code,Series Name,Series Code,2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
Lao PDR,LAO,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1.881,1.775,1.639,1.498,1.35,1.199,1.068,0.944,0.835,0.708,0.96,1.208,1.469,1.733,2.006,2.634,3.268,2.897,2.531,2.349,2.08,1.209,1.186,1.174,1.187
Lao PDR,LAO,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,1.35,..,..,..,..,0.708,..,..,..,..,2.006,..,3.268,..,..,..,..,1.209,..,..,..
Lao PDR,LAO,Control of Corruption: Estimate,CC.EST,..,-0.673779785633087,-0.86640602350235,-1.14759469032288,-1.31761395931244,-1.33152568340302,-1.28131055831909,-1.20606291294098,-1.24884247779846,-1.19573104381561,-1.19296872615814,-1.02507245540619,-0.940677523612976,-0.853773772716522,-0.944427311420441,-0.986850142478943,-0.966396510601044,-0.997348785400391,-1.07688283920288,-1.08315575122833,-1.05511438846588,-0.96577924489975,-0.973836362361908,..,..
Lao PDR,LAO,Control of Corruption: Number of Sources,CC.NO.SRC,..,2,3,5,7,8,8,9,10,10,10,10,11,10,9,9,9,9,9,8,8,8,8,..,..
Lao PDR,LAO,Control of Corruption: Percentile Rank,CC.PER.RNK,..,32.8042335510254,22.2222213745117,11.3300495147705,6.82926845550537,5.85365867614746,6.7961163520813,7.28155326843262,5.74162673950195,9.0476188659668,9.95260620117188,15.6398105621338,18.4834117889404,21.1538467407227,17.619047164917,14.7619047164917,15.7142858505249,15.2380952835083,12.8571424484253,14.7619047164917,15.2380952835083,19.8113212585449,19.8113212585449,..,..
Lao PDR,LAO,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,..,-0.103369668126106,-1.23235356807709,-0.611157953739166,-0.49144771695137,-0.0852985605597496,-0.176476791501045,0.01727613247931,-0.15804822742939,-0.282062977552414,-0.058007225394249,0.0337390303611755,0.0674438998103142,0.498692989349365,0.53887152671814,0.524906516075134,0.394012778997421,0.407969743013382,0.530352234840393,0.693948686122894,0.712538421154022,0.789451360702515,0.814461767673492,..,..
Lao PDR,LAO,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,..,2,2,3,3,4,4,4,5,5,5,5,6,6,6,6,6,6,5,4,4,4,4,..,..
Lao PDR,LAO,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lao PDR,LAO,Government Effectiveness: Number of Sources,GE.NO.SRC,..,2,2,3,5,7,7,7,8,8,8,8,9,9,8,8,8,8,8,7,8,8,8,..,..
Lao PDR,LAO,Government Effectiveness: Estimate,GE.EST,..,-0.859748542308807,-1.01234650611877,-1.03074407577515,-1.2096973657608,-0.992693543434143,-0.909020006656647,-0.892137885093689,-0.962556421756744,-0.868846118450165,-0.839057266712189,-0.84342086315155,-0.735925436019897,-0.416736543178558,-0.554749190807343,-0.432250291109085,-0.416755855083466,-0.723394215106964,-0.816677272319794,-0.739336550235748,-0.616476833820343,-0.597129583358765,-0.6432785987854,..,..
Cambodia,KHM,GDP per capita (current US$),NY.GDP.PCAP.CD,327.500984314444,350.147276634294,386.691123931778,444.199067529081,525.797325120926,612.252648550727,731.692295125426,866.283999789749,875.748936193569,952.274616324008,1088.98152823081,1192.80263041673,1305.6600972686,1431.56396469993,1547.32010444393,1675.19555711109,1826.35391688754,2036.67377566578,2225.87705485686,2081.73914242939,2167.40324198499,2325.03050040841,2429.74853452838,2627.87969756224,..
Cambodia,KHM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.38971065070517,6.26507280509637,10.2836813071691,9.45769481103929,13.3033338358455,10.9433600681694,10.398458101201,7.47636606631011,4.07477850599065,5.07691843229247,7.28665813879552,7.65025657870362,7.8574997554252,8.00032074618566,7.20703472529512,7.90550116130704,8.07503915535979,8.77622376224463,7.93695013588524,-3.55572193406549,3.08984284148661,5.12990110773977,5.00733043811898,5.97510939607335,..
Cambodia,KHM,Individuals using the Internet (% of population),IT.NET.USER.ZS,0.0769561,0.226983,0.26057,0.300437,0.317322,0.468357,0.49,0.51,0.53,1.26,3.1,4.94,6,14,6.43319,32.3985,32.9003,..,52.3059,53.6508,57.9592,59.6606,60.7171,..,..
Cambodia,KHM,Access to electricity (% of population),EG.ELC.ACCS.ZS,9.5,13.1,19.3,14.2,20.5,27.5,20.2,26.4,25.6,31.1,37.4,42.3,50.9,56.1,62.7,68.8,89.1,80.7,84,86.4,82.5,92.3,95,..,..
Cambodia,KHM,"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,16.74,16.28,16.26,..,14.09,13.73,12.42,12.36,..,13.16,12.26,12.36,..,8.04,..,12.45,..,..,..,8.2,7.72,12.31,..,..,..
Cambodia,KHM,"Railways, goods transported (million ton-km)",IS.RRS.GOOD.MT.K6,..,..,92,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cambodia,KHM,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,..,4.087,3.265,3.143,1.202,1.111,2.03,0.661,0.987,0.022663075938342,0.0951600512,0.0681726118818161,1.07095376052747,1.75384,2.30126,1.441695,0.876,0.67645,0.68860716,..,..,4.0637916,2.441464,..,..
Cambodia,KHM,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,..,..,..,..,..,..,253271,258775,207577,222928,237941,255378,286450,330000,392000,400187,459835,537107,639211,641842,732387,..,..,..,..
Cambodia,KHM,Exports of goods and services (current US$),NE.EXP.GNFS.CD,2121742524.00612,2439168009.42048,2736752434.9334,3578124691.83079,4313261450.65364,5400482920.00244,6191862457.21397,7521137176.17915,5777715035.42259,6935619206.60821,8003673660.63817,9498870541.58195,11214912043.9009,12481981424.1486,13532995573.0072,14986346465.4653,16527255663.0116,18386489552.4053,20340881132.781,20863615890.1823,26621743091.289,28878876682.0659,28319442900.3223,33078910281.3995,..
Cambodia,KHM,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,17.846896828423,13.7060263128346,9.77634053259983,30.1726609769893,18.7885882576693,19.3127329675137,11.3261389205511,15.7605419629893,-7.96453717563855,19.9833887273962,19.1180870324018,14.8187951009155,14.6470306416617,11.0573051807198,8.62482697495832,8.70586418490906,6.88352792108134,6.8929419329597,12.3444528821985,-12.2130815606546,6.1422568614574,21.3394679976063,-0.367779562977617,14.4415893114104,..
Cambodia,KHM,Export volume index (2015 = 100),TX.QTY.MRCH.XD.WD,21.0360197696,26.7836381167,29.2102247279,37.9218446111,42.7,49.9,54.2,60.3,54.5,65.8,76.2,86.8,75.9,78.3,100,119,134.1,150.6,177,202.6,215.1,240.6,246.3,..,..
Cambodia,KHM,Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,17.5543293618,22.5111484582,24.793870227,32.7541307291,36.1,43.2,47.8,55.1,49.1,60.2,78.5,91.4,78.1,80,100,117.9,132,148.7,173.5,207.5,226,263.2,274.6,..,..
Cambodia,KHM,Import volume index (2015 = 100),TM.QTY.MRCH.XD.WD,25.8999038127,29.6476126823,30.3161279767,34.7636698742,34.5,40,43.3,46.3,45.7,49.3,57,72.8,62.6,71.5,100,92.9,103.2,121.3,144.5,138,177,166.3,138.2,..,..
Cambodia,KHM,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,15.7911787815,17.4803975272,19.3049045888,24.0810951749,29.3,35.3,40.6,48.7,43.8,51.3,69.6,85.3,72.2,80.8,100,93.5,108,132.2,153.2,144.4,215.4,224.7,183.7,..,..
Cambodia,KHM,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,60.5919660427045,64.0806115959488,65.846345075958,70.5331236862783,72.5120489103296,75.6764049872155,72.5634368325363,68.614724994177,56.0769540065406,59.7718577537062,59.8693279024614,63.4552308316603,68.2669869941146,67.8253604970058,66.1283765029746,66.2727178808437,64.8553976265984,62.9662580564288,60.289811099536,62.1835984056075,73.8188118661646,73.6665720833071,67.3141763407136,72.0834255374222,..
Cambodia,KHM,"Tariff rate, most favored nation, weighted mean, all products (%)",TM.TAX.MRCH.WM.FN.ZS,16.49,16.28,16.47,..,11.08,10.86,11.68,11.42,..,9.5,8.94,9.08,..,8.34,..,9.77,..,..,..,9.62,8.66,7.2,..,..,..
Cambodia,KHM,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,-2.11975415828821,-2.38394601973682,-4.6255631414654,-3.10902285879404,-4.34447481248578,-2.80064293867027,-4.17983206597175,-6.73529622284658,-5.92994303077878,-7.10406918806883,-6.3986617266464,-6.80261456302101,-6.54160754946616,-6.55176399019618,-6.61221348694338,-6.52773923371676,-6.1566420507123,-8.7358230451204,-7.99991923360397,-1.00006150750614,-29.6082488651911,-18.9575920517337,1.30468362030439,0.492098922813656,..
Cambodia,KHM,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,-87877926.7863017,-107306836.844281,-233437993.673334,-182913053.551248,-306993470.02624,-233868557.25949,-423329899.805659,-819975437.40798,-741414916.56002,-980977704.338841,-1025873249.21647,-1212670581.62299,-1295705055.03438,-1444104699.161,-1598447753.50057,-1733542017.09541,-1807323271.66878,-2895566486.60116,-2934798883.17741,-348202154.743794,-10892923222.489,-7582000401.47853,552346250.599386,228100876.765877,..
Cambodia,KHM,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,310,320,370,430,510,580,670,780,840,910,990,1110,1230,1330,1430,1550,1690,1920,2100,2050,2120,2270,2390,2550,..
Cambodia,KHM,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,33,..,45,45,45,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cambodia,KHM,"Air transport, passengers carried",IS.AIR.PSGR,..,124847,164515,162132,168810,256160,307782,211281,183503,277725.054297226,499981.517962547,508688.509386018,615123.328003715,1071179,1103880,1047394,1305297,1411059,1429503.73046387,609564.382,50217.459,388564.002,675283,..,..
Cambodia,KHM,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cambodia,KHM,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16.6,..,..,..,..
Cambodia,KHM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,0.778,0.862,0.909,1.004,1.061,1.16,1.257,0.825,0.579,0.771,0.577,0.505,0.438,0.692,0.393,0.716,0.141,0.129,0.119,0.172,0.396,0.245,0.256,0.254,0.263
Cambodia,KHM,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2.055,..,0.909,7.53,..,..,1.257,0.825,0.579,0.771,0.577,1.279,0.438,0.692,0.393,0.716,0.141,..,0.499,0.172,0.396,..,0.256,..,..
Cambodia,KHM,Control of Corruption: Estimate,CC.EST,..,-0.990784227848053,-0.989836037158966,-1.05834627151489,-1.22373998165131,-1.26038551330566,-1.15168952941895,-1.24171054363251,-1.18124008178711,-1.24900782108307,-1.25564956665039,-1.08068156242371,-1.06403398513794,-1.14717364311218,-1.15356171131134,-1.30162787437439,-1.31654536724091,-1.35710227489471,-1.32349991798401,-1.27204155921936,-1.19797551631927,-1.24161159992218,-1.29921674728394,..,..
Cambodia,KHM,Control of Corruption: Number of Sources,CC.NO.SRC,..,3,5,6,10,13,13,14,14,14,14,14,14,13,13,13,13,13,13,11,11,11,11,..,..
Cambodia,KHM,Control of Corruption: Percentile Rank,CC.PER.RNK,..,17.4603176116943,14.2857141494751,14.2857141494751,10.2439022064209,7.31707334518433,10.6796112060547,5.33980560302734,9.56937789916992,6.1904764175415,5.21327018737793,13.2701425552368,12.7962083816528,11.5384616851807,11.4285717010498,9.0476188659668,9.0476188659668,8.5714282989502,9.5238094329834,10.4761905670166,11.4285717010498,9.90566062927246,9.43396186828613,..,..
Cambodia,KHM,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,..,-0.72216534614563,-0.652008533477783,-0.407748281955719,-0.393915474414825,-0.345979183912277,-0.363606303930283,-0.298690915107727,-0.560373842716217,-0.50098443031311,-0.304419666528702,-0.103577204048634,-0.136436149477959,0.0231748018413782,0.0633481442928314,0.206190809607506,0.0935096517205238,0.110921673476696,-0.0754886493086815,-0.209065958857536,-0.131522253155708,-0.0980230420827866,0.0444938205182552,..,..
Cambodia,KHM,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,..,3,3,4,5,6,6,6,6,6,7,7,7,7,7,7,7,7,6,5,5,5,6,..,..
Cambodia,KHM,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,28.0325110467398,27.4923946833641,50.3420177198925,..,..
Cambodia,KHM,Government Effectiveness: Number of Sources,GE.NO.SRC,..,3,3,4,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,8,8,9,..,..
Cambodia,KHM,Government Effectiveness: Estimate,GE.EST,..,-0.807996273040771,-0.918026566505432,-0.907455146312714,-1.00211262702942,-0.981054723262787,-0.912372171878815,-1.00112020969391,-0.960240483283997,-0.96263325214386,-0.872488141059875,-0.821808159351349,-0.914554417133331,-0.698889017105103,-0.742889702320099,-0.741827428340912,-0.695688724517822,-0.599801898002625,-0.623299896717072,-0.450370341539383,-0.474705845117569,-0.351413905620575,-0.305874288082123,..,..
Kazakhstan,KAZ,GDP per capita (current US$),NY.GDP.PCAP.CD,1422.27331810957,1573.55219932325,1958.02050246511,2722.47407755402,3577.35804001782,5030.13494711519,6449.43931096532,8123.54705891736,6938.01175663001,8793.07589980782,11287.1464926039,12018.7966527993,13478.459627612,12427.7094576939,10196.1226255982,7475.56688689424,8943.08416791984,9472.48527327758,9457.12614657136,8781.50797787648,9983.60103576902,11255.3396437881,12879.4275257974,14154.6324958076,..
Kazakhstan,KAZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,13.4999999984358,9.79999999960842,9.30000000033759,9.60000000136854,9.69999999922682,10.7,8.89999999999405,3.30000000021091,1.19999999942873,7.30000000329814,7.40000000144188,4.79999999528297,5.99999999671084,4.20000000566705,1.20000000053288,1.09999999910173,4.10000000257358,4.09999999309841,4.50000000091883,-2.49999999628,4.29999999729456,3.19999999970734,5.09999999973641,4.99999999996936,..
Kazakhstan,KAZ,Individuals using the Internet (% of population),IT.NET.USER.ZS,1.00612,1.67477,2.00041,2.65039,2.96171,3.26837,4.02,11,18.2,31.6,50.6,61.9066,63.3042,66,70.8299,74.5877,76.4267,78.9039,81.8776,85.9426,90.924,92.2969,92.8785,93.3917,..
Kazakhstan,KAZ,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.7,99.8,99.9,100,100,99.8,100,100,100,100,99.8,100,100,100,100,100,100,100,100,100,100,100,100,..,..
Kazakhstan,KAZ,"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,..,..,..,2.42,..,..,..,4.48,..,7.56,7.43,7.49,7.62,6.95,6.91,5.12,4.79,4.64,5.39,4.17,4.48,4.75,..,..,..
Kazakhstan,KAZ,"Railways, goods transported (million ton-km)",IS.RRS.GOOD.MT.K6,..,..,..,..,..,..,200558.2,215110.6,194918.6,210713.3,219739.8,232939.6,229142.2,214110.9,235580.4,236971.7,262097.5,283117.8,289174,302156.1,..,..,..,..,..
Kazakhstan,KAZ,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,11.82,20.263,20.796,12.557,15.825,16.382,17.212,16.487,14.584,42.379,50.977,53.977,58.199004,44.61,37.669008,38.89446,49.5077,49.64306,49.84901,23.53957,31.44797,177.24428106,53.083051825,..,..
Kazakhstan,KAZ,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kazakhstan,KAZ,Exports of goods and services (current US$),NE.EXP.GNFS.CD,10166980821.9237,11576895508.5723,14928755904.037,22654791781.5268,30386570590.006,41291961258.8306,51704450816.4296,76257078322.0802,48243335559.5757,65502334498.3204,89503237237.7805,91747467851.4544,91381274045.8902,87108795075.8335,52581502969.2214,43714755377.6011,54041327348.8409,67477058329.9065,66197682052.4286,52229576023.3033,66318146545.9049,93736589049.58,90729107011.7173,92070351467.3348,..
Kazakhstan,KAZ,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,-1.80000000000003,16.6,7.49999999999996,11.2000000000001,0.400000000000006,6.80000000000001,9.09999999999999,0.899999999999991,-11.8999999999999,3.09999999999991,0.399999999999977,4.8000000000001,2.6999999999999,-2.49999999999994,-4.10000000000001,-4.49999999999987,7.99999999999979,9.60000000000005,2.00000000000011,-11.3000000000001,2.30000000000008,9.59999999999989,1.80000000000015,0.30000000000004,..
Kazakhstan,KAZ,Export volume index (2015 = 100),TX.QTY.MRCH.XD.WD,47.0577963756,52.613672044,60.9674424454,73.56719534,68.2,76.1,85.2,101.7,85.2,94.6,104.6,109.9,109.7,110,100,90.1,99.6,107.2,111.3,113.8,90.6,94.1,102.8,..,..
Kazakhstan,KAZ,Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,18.7985222701,21.0426380342,28.1285863943,43.7227211264,60.6,83.2,103.9,154.8,94,130.5,183.5,188.1,184.3,172.9,100,79.8,105.1,132.7,124.7,101.1,131.9,184.1,170.9,..,..
Kazakhstan,KAZ,Import volume index (2015 = 100),TM.QTY.MRCH.XD.WD,33.2797603423,34.347761245,40.9574694084,56.3122468777,65.8,85.2,111.2,114,95,99.4,108,137.2,146.6,125,100,82.3,92.4,98.9,117.5,117.7,111.9,123.1,148.6,..,..
Kazakhstan,KAZ,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,21.087718385,21.5391774444,27.5085785859,41.8129609403,56.8,77.6,107.3,121.5,92.9,101.8,120.7,151.3,159.6,135.1,100,81.8,95.7,106.6,123.6,121.7,134.8,166.8,198.3,..,..
Kazakhstan,KAZ,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,46.9540498960605,47.0410448936046,43.0463103304131,43.9087892759115,44.5681447702344,40.478228955154,42.8488122066393,37.1484197092327,33.9276450175618,29.8940863973107,26.6531942561577,29.614069450738,26.7905716146741,25.6302765606214,24.5330208000299,28.4677079441317,24.427634998983,25.9027380865315,28.419629452657,26.4975355671251,25.0237464537583,26.7653058374068,27.6837063179642,25.5741795098408,..
Kazakhstan,KAZ,"Tariff rate, most favored nation, weighted mean, all products (%)",TM.TAX.MRCH.WM.FN.ZS,..,..,..,1.91,..,..,..,4.75,..,7.17,7.61,7.88,7.3,6.58,5.62,5.39,5.15,5.01,6.87,4.32,4.89,5.73,..,..,..
Kazakhstan,KAZ,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,-6.27245039510067,-4.15780223333077,-0.884199244172019,0.777323158524581,0.627462667764142,-1.01568463503606,-4.54619329218056,0.964821810457097,-0.116464485829438,1.80897140296935,7.3030140363931,1.26375902394522,1.91316832797548,-1.28837366004242,-5.4122312771503,-5.07331546745494,-2.05429721551443,-0.984581633983154,-3.8684220835049,-6.46182057750932,-1.35935671668035,2.85432700775767,-3.55769404813463,-2.72248099369069,..
Kazakhstan,KAZ,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,-1389516439.9889,-1024341043.79079,-272631279.573086,335427745.436063,358429714.58633,-822743806.832502,-4766679805.2409,1287474132.3575,-134293669.362955,2678134192.52768,14067537748.7925,2628600683.71833,4527218285.45306,-2852660444.78532,-9979526910.93887,-6964562246.29256,-3426686675.19473,-1765748482.73,-7027653497.39316,-11055035521.7232,-2679458682.64461,6436402618.02246,-9315469691.03859,-7935495077.67172,..
Kazakhstan,KAZ,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,1290,1450,1720,2180,2780,3670,4740,5870,6580,7210,8030,9640,11490,11720,11040,8500,7780,7790,8500,8380,8540,9420,10690,12090,..
Kazakhstan,KAZ,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,..,..,..,..,..,..,14587.4,14130.5,14519.9,15799.7,16482.8,19081.1,20619,23750.5,21614.8,17321.8,17961.5,18509.5,17700,8649.3,..,..,..,..,..
Kazakhstan,KAZ,"Air transport, passengers carried",IS.AIR.PSGR,500981,756959,1009731,834760,1160286,1283250,1295050,1275624,1192714,3098327,3786453.06391046,4064819.02272334,4785588,4918608,5081632,5007869,6903190,5920110,7656866,5282205,8765001,9756366.526,11884241.039,..,..
Kazakhstan,KAZ,Gini index,SI.POV.GINI,36,34.8,33.7,31.8,39.8,30.2,30.1,28.5,28.2,28,28,28.2,27.1,27,26.8,27.2,27.5,27.8,28,28.7,29.2,..,..,..,..
Kazakhstan,KAZ,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.5,..,..,..,..,..,..,..,..,..,..
Kazakhstan,KAZ,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,10.43,9.33,8.78,8.4,8.13,7.79,7.26,6.63,6.55,5.77,5.39,5.29,5.2,5.06,4.93,4.96,4.9,4.85,4.8,4.89,5.568,4.86,4.835,4.833,4.771
Kazakhstan,KAZ,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,10.43,9.33,8.78,8.4,8.13,7.79,7.26,6.63,6.55,5.77,5.39,5.29,5.2,5.06,4.93,4.96,4.9,4.85,4.8,4.89,..,4.86,..,..,..
Kazakhstan,KAZ,Control of Corruption: Estimate,CC.EST,..,-1.1135847568512,-1.02652370929718,-1.10595369338989,-1.01496338844299,-0.995142638683319,-0.992244720458984,-0.980641484260559,-0.9315185546875,-1.00106000900269,-0.996684908866882,-0.921265780925751,-0.931235909461975,-0.825699031352997,-0.871615648269653,-0.832159817218781,-0.839968383312225,-0.492212444543839,-0.286037147045135,-0.378142863512039,-0.259969383478165,-0.185685604810715,-0.26659306883812,..,..
Kazakhstan,KAZ,Control of Corruption: Number of Sources,CC.NO.SRC,..,6,7,8,9,11,12,13,12,12,12,14,13,13,13,12,12,12,12,10,10,10,10,..,..
Kazakhstan,KAZ,Control of Corruption: Percentile Rank,CC.PER.RNK,..,8.99470901489258,11.640212059021,12.3152713775635,16.5853652954102,18.0487804412842,17.9611644744873,16.019416809082,19.1387557983398,16.6666660308838,17.5355453491211,18.9573459625244,18.9573459625244,23.5576915740967,20.9523811340332,21.9047622680664,20,37.6190490722656,45.238094329834,40.9523811340332,47.1428565979004,48.5849075317383,47.1698112487793,..,..
Kazakhstan,KAZ,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,..,0.358549177646637,0.356259912252426,0.0703879743814468,0.190631836652756,0.207937806844711,0.647996783256531,0.626638472080231,0.776816248893738,0.52297180891037,-0.338570564985275,-0.408455014228821,-0.402473896741867,0.0360181555151939,-0.0383530743420124,0.00146297342143953,0.0243496801704168,-0.0524022579193115,-0.168037340044975,-0.257566839456558,-0.232230722904205,-0.4683538377285,-0.27334600687027,..,..
Kazakhstan,KAZ,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,..,4,4,5,6,7,7,8,8,8,8,9,9,9,9,9,10,10,9,8,8,8,8,..,..
Kazakhstan,KAZ,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,9.52296325134078,8.80131007226425,10.4981138465889,10.8406391538642,12.6469696266918,19.307916061599,16.7694252748762,16.9303582595661,21.9922369395187,18.4830469477519,23.7157605010227,22.4120405827369,21.3547830092174,20.8858497209469,..,..
Kazakhstan,KAZ,Government Effectiveness: Number of Sources,GE.NO.SRC,..,5,5,6,7,9,9,10,9,9,8,9,9,9,9,8,8,8,8,7,7,7,7,..,..
Kazakhstan,KAZ,Government Effectiveness: Estimate,GE.EST,..,-1.07465088367462,-0.765002310276031,-0.776483058929443,-0.670579016208649,-0.477032124996185,-0.66585373878479,-0.524131655693054,-0.440470606088638,-0.492905259132385,-0.511159062385559,-0.525388717651367,-0.620734989643097,-0.0820106193423271,-0.146881282329559,-0.142129123210907,-0.065825566649437,-0.0420836359262466,0.068847119808197,0.105691097676754,0.0297293178737164,0.142756044864655,0.146814674139023,..,..
Kyrgyz Republic,KGZ,GDP per capita (current US$),NY.GDP.PCAP.CD,308.41129550148,321.726775366804,380.505828812441,433.233873286,476.548193640077,543.113512472219,721.771577544361,966.388569370494,870.198894546917,876.954476440354,1117.40174350185,1168.62244675446,1269.66303464348,1264.52668823891,1105.65193844261,1103.27489428412,1221.39046807082,1283.5203037417,1421.99927504102,1229.51766602907,1349.99730650542,1739.72018344174,2138.22210211478,2420.18542283831,..
Kyrgyz Republic,KGZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.32162141190466,-0.0173246130360667,7.03029319731168,7.02681242497607,-0.175515404044219,3.10289874199981,8.54287477507607,8.40161604861429,2.88629457537731,-0.471566596791618,5.95627429693504,-0.0881501998439376,10.9154694528045,4.02403863083252,3.87582544512439,4.33585592190116,4.73993722377884,3.75791013557165,4.60062565707598,-7.14897757727955,5.50700762671923,8.96750520041391,9.0132928339342,9.04013556120012,..
Kyrgyz Republic,KGZ,Individuals using the Internet (% of population),IT.NET.USER.ZS,3.00294,2.99927,3.90877,5.09039,10.5338,12.3069,14.03,15.7,16,16.3,17.5,19.8,23,28.3,30.247,40.5,50.8,62.8,64.1,72,77.1177,82.5991,88.4701,..,..
Kyrgyz Republic,KGZ,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.5,100,99.4,99.3,99.4,98.9,99.5,99.5,99.5,99,98.3,99.8,98.9,99.8,98.7,99.7,100,100,99.9,99.9,99.7,99.7,100,..,..
Kyrgyz Republic,KGZ,"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,4.55,8.17,4.28,..,..,3,2.9,3.16,3.06,3.26,3.31,3.31,3.31,3.28,5.53,4.63,4.12,3.88,5.57,3.85,4.39,..,..,..,..
Kyrgyz Republic,KGZ,"Railways, goods transported (million ton-km)",IS.RRS.GOOD.MT.K6,332,395,562,715,..,751.8,848.9,945.5,744.5,737.7,798.3,922.7,1002,1010,918,807,935,949,870.4,937,1003,..,..,..,..
Kyrgyz Republic,KGZ,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,5.569,6.113,4.849,2.116,2.025,1.23,1.23,2.07,2.182,1.3027,1.486294,0.78235,0.59035,0.237168,0.06929,0.088343,0.02165,1.263266,0.495853,0.005855,0.00233029,0.177188,0.654975,..,..
Kyrgyz Republic,KGZ,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
